"ID";"Geslacht";"Persoonskenmerken";"UitstromersHoMetEnZonderDiploma";"Arbeidsmarktpositie";"Studierichting";"Peilmoment";"Perioden";"UitstromersHo_1"
"2187849";"3000   ";"A051735";"A043054";"A028816";"A042610";"A029081";"2015SJ00";"0"
"2187864";"3000   ";"A051735";"A043054";"A028816";"A042610";"A029082";"2015SJ00";"0"
"2187894";"3000   ";"A051735";"A043054";"A028816";"A042611";"A029077";"2015SJ00";"160"
"2187909";"3000   ";"A051735";"A043054";"A028816";"A042611";"A029078";"2015SJ00";"60"
"2187924";"3000   ";"A051735";"A043054";"A028816";"A042611";"A029079";"2015SJ00";"50"
"2187939";"3000   ";"A051735";"A043054";"A028816";"A042611";"A029080";"2015SJ00";"30"
"2187954";"3000   ";"A051735";"A043054";"A028816";"A042611";"A029081";"2015SJ00";"20"
"2187969";"3000   ";"A051735";"A043054";"A028816";"A042611";"A029082";"2015SJ00";"20"
"2187999";"3000   ";"A051735";"A043054";"A028816";"A042612";"A029077";"2015SJ00";"200"
"2188014";"3000   ";"A051735";"A043054";"A028816";"A042612";"A029078";"2015SJ00";"50"
"2188029";"3000   ";"A051735";"A043054";"A028816";"A042612";"A029079";"2015SJ00";"30"
"2188044";"3000   ";"A051735";"A043054";"A028816";"A042612";"A029080";"2015SJ00";"20"
"2188059";"3000   ";"A051735";"A043054";"A028816";"A042612";"A029081";"2015SJ00";"20"
"2188074";"3000   ";"A051735";"A043054";"A028816";"A042612";"A029082";"2015SJ00";"20"
"2188104";"3000   ";"A051735";"A043054";"A028816";"A042613";"A029077";"2015SJ00";"150"
"2188119";"3000   ";"A051735";"A043054";"A028816";"A042613";"A029078";"2015SJ00";"20"
"2188134";"3000   ";"A051735";"A043054";"A028816";"A042613";"A029079";"2015SJ00";"10"
"2188149";"3000   ";"A051735";"A043054";"A028816";"A042613";"A029080";"2015SJ00";"10"
"2188164";"3000   ";"A051735";"A043054";"A028816";"A042613";"A029081";"2015SJ00";"0"
"2188179";"3000   ";"A051735";"A043054";"A028816";"A042613";"A029082";"2015SJ00";"0"
"2188209";"3000   ";"A051735";"A043054";"A028816";"A042614";"A029077";"2015SJ00";"170"
"2188224";"3000   ";"A051735";"A043054";"A028816";"A042614";"A029078";"2015SJ00";"70"
"2188239";"3000   ";"A051735";"A043054";"A028816";"A042614";"A029079";"2015SJ00";"30"
"2188254";"3000   ";"A051735";"A043054";"A028816";"A042614";"A029080";"2015SJ00";"20"
"2188269";"3000   ";"A051735";"A043054";"A028816";"A042614";"A029081";"2015SJ00";"20"
"2188284";"3000   ";"A051735";"A043054";"A028816";"A042614";"A029082";"2015SJ00";"20"
"2188314";"3000   ";"A051735";"A043054";"A028816";"A042615";"A029077";"2015SJ00";"50"
"2188329";"3000   ";"A051735";"A043054";"A028816";"A042615";"A029078";"2015SJ00";"10"
"2188344";"3000   ";"A051735";"A043054";"A028816";"A042615";"A029079";"2015SJ00";"10"
"2188359";"3000   ";"A051735";"A043054";"A028816";"A042615";"A029080";"2015SJ00";"0"
"2188374";"3000   ";"A051735";"A043054";"A028816";"A042615";"A029081";"2015SJ00";"0"
"2188389";"3000   ";"A051735";"A043054";"A028816";"A042615";"A029082";"2015SJ00";"10"
"2188419";"3000   ";"A051735";"A043054";"A028816";"A042616";"A029077";"2015SJ00";"140"
"2188434";"3000   ";"A051735";"A043054";"A028816";"A042616";"A029078";"2015SJ00";"60"
"2188449";"3000   ";"A051735";"A043054";"A028816";"A042616";"A029079";"2015SJ00";"40"
"2188464";"3000   ";"A051735";"A043054";"A028816";"A042616";"A029080";"2015SJ00";"30"
"2188479";"3000   ";"A051735";"A043054";"A028816";"A042616";"A029081";"2015SJ00";"20"
"2188494";"3000   ";"A051735";"A043054";"A028816";"A042616";"A029082";"2015SJ00";"10"
"2188524";"3000   ";"A051735";"A043054";"A028816";"A042617";"A029077";"2015SJ00";"140"
"2188539";"3000   ";"A051735";"A043054";"A028816";"A042617";"A029078";"2015SJ00";"60"
"2188554";"3000   ";"A051735";"A043054";"A028816";"A042617";"A029079";"2015SJ00";"50"
"2188569";"3000   ";"A051735";"A043054";"A028816";"A042617";"A029080";"2015SJ00";"30"
"2188584";"3000   ";"A051735";"A043054";"A028816";"A042617";"A029081";"2015SJ00";"30"
"2188599";"3000   ";"A051735";"A043054";"A028816";"A042617";"A029082";"2015SJ00";"30"
"2188629";"3000   ";"A051735";"A043054";"A028816";"A042618";"A029077";"2015SJ00";"80"
"2188644";"3000   ";"A051735";"A043054";"A028816";"A042618";"A029078";"2015SJ00";"40"
"2188659";"3000   ";"A051735";"A043054";"A028816";"A042618";"A029079";"2015SJ00";"40"
"2188674";"3000   ";"A051735";"A043054";"A028816";"A042618";"A029080";"2015SJ00";"20"
"2188689";"3000   ";"A051735";"A043054";"A028816";"A042618";"A029081";"2015SJ00";"10"
"2188704";"3000   ";"A051735";"A043054";"A028816";"A042618";"A029082";"2015SJ00";"10"
"2188734";"3000   ";"A051735";"A043054";"A043837";"T001332";"A029077";"2015SJ00";
"2188749";"3000   ";"A051735";"A043054";"A043837";"T001332";"A029078";"2015SJ00";"1400"
"2188764";"3000   ";"A051735";"A043054";"A043837";"T001332";"A029079";"2015SJ00";"1610"
"2188779";"3000   ";"A051735";"A043054";"A043837";"T001332";"A029080";"2015SJ00";"1680"
"2188794";"3000   ";"A051735";"A043054";"A043837";"T001332";"A029081";"2015SJ00";"1730"
"2188809";"3000   ";"A051735";"A043054";"A043837";"T001332";"A029082";"2015SJ00";"1760"
"2188839";"3000   ";"A051735";"A043054";"A043837";"A042609";"A029077";"2015SJ00";
"2188854";"3000   ";"A051735";"A043054";"A043837";"A042609";"A029078";"2015SJ00";"0"
"2188869";"3000   ";"A051735";"A043054";"A043837";"A042609";"A029079";"2015SJ00";"0"
"2188884";"3000   ";"A051735";"A043054";"A043837";"A042609";"A029080";"2015SJ00";"0"
"2188899";"3000   ";"A051735";"A043054";"A043837";"A042609";"A029081";"2015SJ00";"0"
"2188914";"3000   ";"A051735";"A043054";"A043837";"A042609";"A029082";"2015SJ00";"0"
"2188944";"3000   ";"A051735";"A043054";"A043837";"A042610";"A029077";"2015SJ00";
"2188959";"3000   ";"A051735";"A043054";"A043837";"A042610";"A029078";"2015SJ00";"30"
"2188974";"3000   ";"A051735";"A043054";"A043837";"A042610";"A029079";"2015SJ00";"30"
"2188989";"3000   ";"A051735";"A043054";"A043837";"A042610";"A029080";"2015SJ00";"40"
"2189004";"3000   ";"A051735";"A043054";"A043837";"A042610";"A029081";"2015SJ00";"40"
"2189019";"3000   ";"A051735";"A043054";"A043837";"A042610";"A029082";"2015SJ00";"40"
"2189049";"3000   ";"A051735";"A043054";"A043837";"A042611";"A029077";"2015SJ00";
"2189064";"3000   ";"A051735";"A043054";"A043837";"A042611";"A029078";"2015SJ00";"180"
"2189079";"3000   ";"A051735";"A043054";"A043837";"A042611";"A029079";"2015SJ00";"190"
"2189094";"3000   ";"A051735";"A043054";"A043837";"A042611";"A029080";"2015SJ00";"210"
"2189109";"3000   ";"A051735";"A043054";"A043837";"A042611";"A029081";"2015SJ00";"210"
"2189124";"3000   ";"A051735";"A043054";"A043837";"A042611";"A029082";"2015SJ00";"210"
"2189154";"3000   ";"A051735";"A043054";"A043837";"A042612";"A029077";"2015SJ00";
"2189169";"3000   ";"A051735";"A043054";"A043837";"A042612";"A029078";"2015SJ00";"180"
"2189184";"3000   ";"A051735";"A043054";"A043837";"A042612";"A029079";"2015SJ00";"210"
"2189199";"3000   ";"A051735";"A043054";"A043837";"A042612";"A029080";"2015SJ00";"210"
"2189214";"3000   ";"A051735";"A043054";"A043837";"A042612";"A029081";"2015SJ00";"210"
"2189229";"3000   ";"A051735";"A043054";"A043837";"A042612";"A029082";"2015SJ00";"220"
"2189259";"3000   ";"A051735";"A043054";"A043837";"A042613";"A029077";"2015SJ00";
"2189274";"3000   ";"A051735";"A043054";"A043837";"A042613";"A029078";"2015SJ00";"310"
"2189289";"3000   ";"A051735";"A043054";"A043837";"A042613";"A029079";"2015SJ00";"340"
"2189304";"3000   ";"A051735";"A043054";"A043837";"A042613";"A029080";"2015SJ00";"350"
"2189319";"3000   ";"A051735";"A043054";"A043837";"A042613";"A029081";"2015SJ00";"350"
"2189334";"3000   ";"A051735";"A043054";"A043837";"A042613";"A029082";"2015SJ00";"360"
"2189364";"3000   ";"A051735";"A043054";"A043837";"A042614";"A029077";"2015SJ00";
"2189379";"3000   ";"A051735";"A043054";"A043837";"A042614";"A029078";"2015SJ00";"250"
"2189394";"3000   ";"A051735";"A043054";"A043837";"A042614";"A029079";"2015SJ00";"290"
"2189409";"3000   ";"A051735";"A043054";"A043837";"A042614";"A029080";"2015SJ00";"300"
"2189424";"3000   ";"A051735";"A043054";"A043837";"A042614";"A029081";"2015SJ00";"310"
"2189439";"3000   ";"A051735";"A043054";"A043837";"A042614";"A029082";"2015SJ00";"310"
"2189469";"3000   ";"A051735";"A043054";"A043837";"A042615";"A029077";"2015SJ00";
"2189484";"3000   ";"A051735";"A043054";"A043837";"A042615";"A029078";"2015SJ00";"70"
"2189499";"3000   ";"A051735";"A043054";"A043837";"A042615";"A029079";"2015SJ00";"80"
"2189514";"3000   ";"A051735";"A043054";"A043837";"A042615";"A029080";"2015SJ00";"90"
"2189529";"3000   ";"A051735";"A043054";"A043837";"A042615";"A029081";"2015SJ00";"90"
"2189544";"3000   ";"A051735";"A043054";"A043837";"A042615";"A029082";"2015SJ00";"90"
"2189574";"3000   ";"A051735";"A043054";"A043837";"A042616";"A029077";"2015SJ00";
"2189589";"3000   ";"A051735";"A043054";"A043837";"A042616";"A029078";"2015SJ00";"200"
"2189604";"3000   ";"A051735";"A043054";"A043837";"A042616";"A029079";"2015SJ00";"240"
"2189619";"3000   ";"A051735";"A043054";"A043837";"A042616";"A029080";"2015SJ00";"250"
"2189634";"3000   ";"A051735";"A043054";"A043837";"A042616";"A029081";"2015SJ00";"260"
"2189649";"3000   ";"A051735";"A043054";"A043837";"A042616";"A029082";"2015SJ00";"260"
"2189679";"3000   ";"A051735";"A043054";"A043837";"A042617";"A029077";"2015SJ00";
"2189694";"3000   ";"A051735";"A043054";"A043837";"A042617";"A029078";"2015SJ00";"110"
"2189709";"3000   ";"A051735";"A043054";"A043837";"A042617";"A029079";"2015SJ00";"130"
"2189724";"3000   ";"A051735";"A043054";"A043837";"A042617";"A029080";"2015SJ00";"150"
"2189739";"3000   ";"A051735";"A043054";"A043837";"A042617";"A029081";"2015SJ00";"170"
"2189754";"3000   ";"A051735";"A043054";"A043837";"A042617";"A029082";"2015SJ00";"180"
"2189784";"3000   ";"A051735";"A043054";"A043837";"A042618";"A029077";"2015SJ00";
"2189799";"3000   ";"A051735";"A043054";"A043837";"A042618";"A029078";"2015SJ00";"80"
"2189814";"3000   ";"A051735";"A043054";"A043837";"A042618";"A029079";"2015SJ00";"90"
"2189829";"3000   ";"A051735";"A043054";"A043837";"A042618";"A029080";"2015SJ00";"90"
"2189844";"3000   ";"A051735";"A043054";"A043837";"A042618";"A029081";"2015SJ00";"100"
"2189859";"3000   ";"A051735";"A043054";"A043837";"A042618";"A029082";"2015SJ00";"100"
"2192199";"3000   ";"A051735";"A043055";"A028813";"T001332";"A029077";"2015SJ00";"8470"
"2192214";"3000   ";"A051735";"A043055";"A028813";"T001332";"A029078";"2015SJ00";"9520"
"2192229";"3000   ";"A051735";"A043055";"A028813";"T001332";"A029079";"2015SJ00";"9520"
"2192244";"3000   ";"A051735";"A043055";"A028813";"T001332";"A029080";"2015SJ00";"9520"
"2192259";"3000   ";"A051735";"A043055";"A028813";"T001332";"A029081";"2015SJ00";"9170"
"2192274";"3000   ";"A051735";"A043055";"A028813";"T001332";"A029082";"2015SJ00";"9310"
"2192304";"3000   ";"A051735";"A043055";"A028813";"A042609";"A029077";"2015SJ00";"0"
"2192319";"3000   ";"A051735";"A043055";"A028813";"A042609";"A029078";"2015SJ00";"0"
"2192334";"3000   ";"A051735";"A043055";"A028813";"A042609";"A029079";"2015SJ00";"0"
"2192349";"3000   ";"A051735";"A043055";"A028813";"A042609";"A029080";"2015SJ00";"0"
"2192364";"3000   ";"A051735";"A043055";"A028813";"A042609";"A029081";"2015SJ00";"0"
"2192379";"3000   ";"A051735";"A043055";"A028813";"A042609";"A029082";"2015SJ00";"0"
"2192409";"3000   ";"A051735";"A043055";"A028813";"A042610";"A029077";"2015SJ00";"270"
"2192424";"3000   ";"A051735";"A043055";"A028813";"A042610";"A029078";"2015SJ00";"310"
"2192439";"3000   ";"A051735";"A043055";"A028813";"A042610";"A029079";"2015SJ00";"310"
"2192454";"3000   ";"A051735";"A043055";"A028813";"A042610";"A029080";"2015SJ00";"310"
"2192469";"3000   ";"A051735";"A043055";"A028813";"A042610";"A029081";"2015SJ00";"290"
"2192484";"3000   ";"A051735";"A043055";"A028813";"A042610";"A029082";"2015SJ00";"290"
"2192514";"3000   ";"A051735";"A043055";"A028813";"A042611";"A029077";"2015SJ00";"880"
"2192529";"3000   ";"A051735";"A043055";"A028813";"A042611";"A029078";"2015SJ00";"1000"
"2192544";"3000   ";"A051735";"A043055";"A028813";"A042611";"A029079";"2015SJ00";"1000"
"2192559";"3000   ";"A051735";"A043055";"A028813";"A042611";"A029080";"2015SJ00";"1010"
"2192574";"3000   ";"A051735";"A043055";"A028813";"A042611";"A029081";"2015SJ00";"930"
"2192589";"3000   ";"A051735";"A043055";"A028813";"A042611";"A029082";"2015SJ00";"930"
"2192619";"3000   ";"A051735";"A043055";"A028813";"A042612";"A029077";"2015SJ00";"1830"
"2192634";"3000   ";"A051735";"A043055";"A028813";"A042612";"A029078";"2015SJ00";"2070"
"2192649";"3000   ";"A051735";"A043055";"A028813";"A042612";"A029079";"2015SJ00";"2050"
"2192664";"3000   ";"A051735";"A043055";"A028813";"A042612";"A029080";"2015SJ00";"2020"
"2192679";"3000   ";"A051735";"A043055";"A028813";"A042612";"A029081";"2015SJ00";"1950"
"2192694";"3000   ";"A051735";"A043055";"A028813";"A042612";"A029082";"2015SJ00";"1990"
"2192724";"3000   ";"A051735";"A043055";"A028813";"A042613";"A029077";"2015SJ00";"280"
"2192739";"3000   ";"A051735";"A043055";"A028813";"A042613";"A029078";"2015SJ00";"320"
"2192754";"3000   ";"A051735";"A043055";"A028813";"A042613";"A029079";"2015SJ00";"330"
"2192769";"3000   ";"A051735";"A043055";"A028813";"A042613";"A029080";"2015SJ00";"340"
"2192784";"3000   ";"A051735";"A043055";"A028813";"A042613";"A029081";"2015SJ00";"310"
"2192799";"3000   ";"A051735";"A043055";"A028813";"A042613";"A029082";"2015SJ00";"330"
"2192829";"3000   ";"A051735";"A043055";"A028813";"A042614";"A029077";"2015SJ00";"2430"
"2192844";"3000   ";"A051735";"A043055";"A028813";"A042614";"A029078";"2015SJ00";"2730"
"2192859";"3000   ";"A051735";"A043055";"A028813";"A042614";"A029079";"2015SJ00";"2730"
"2192874";"3000   ";"A051735";"A043055";"A028813";"A042614";"A029080";"2015SJ00";"2730"
"2192889";"3000   ";"A051735";"A043055";"A028813";"A042614";"A029081";"2015SJ00";"2660"
"2192904";"3000   ";"A051735";"A043055";"A028813";"A042614";"A029082";"2015SJ00";"2680"
"2192934";"3000   ";"A051735";"A043055";"A028813";"A042615";"A029077";"2015SJ00";"870"
"2192949";"3000   ";"A051735";"A043055";"A028813";"A042615";"A029078";"2015SJ00";"980"
"2192964";"3000   ";"A051735";"A043055";"A028813";"A042615";"A029079";"2015SJ00";"1000"
"2192979";"3000   ";"A051735";"A043055";"A028813";"A042615";"A029080";"2015SJ00";"1000"
"2192994";"3000   ";"A051735";"A043055";"A028813";"A042615";"A029081";"2015SJ00";"970"
"2193009";"3000   ";"A051735";"A043055";"A028813";"A042615";"A029082";"2015SJ00";"980"
"2193039";"3000   ";"A051735";"A043055";"A028813";"A042616";"A029077";"2015SJ00";"1290"
"2193054";"3000   ";"A051735";"A043055";"A028813";"A042616";"A029078";"2015SJ00";"1420"
"2193069";"3000   ";"A051735";"A043055";"A028813";"A042616";"A029079";"2015SJ00";"1420"
"2193084";"3000   ";"A051735";"A043055";"A028813";"A042616";"A029080";"2015SJ00";"1430"
"2193099";"3000   ";"A051735";"A043055";"A028813";"A042616";"A029081";"2015SJ00";"1380"
"2193114";"3000   ";"A051735";"A043055";"A028813";"A042616";"A029082";"2015SJ00";"1430"
"2193144";"3000   ";"A051735";"A043055";"A028813";"A042617";"A029077";"2015SJ00";"620"
"2193159";"3000   ";"A051735";"A043055";"A028813";"A042617";"A029078";"2015SJ00";"680"
"2193174";"3000   ";"A051735";"A043055";"A028813";"A042617";"A029079";"2015SJ00";"680"
"2193189";"3000   ";"A051735";"A043055";"A028813";"A042617";"A029080";"2015SJ00";"690"
"2193204";"3000   ";"A051735";"A043055";"A028813";"A042617";"A029081";"2015SJ00";"660"
"2193219";"3000   ";"A051735";"A043055";"A028813";"A042617";"A029082";"2015SJ00";"680"
"2193249";"3000   ";"A051735";"A043055";"A028813";"A042618";"A029077";"2015SJ00";"0"
"2193264";"3000   ";"A051735";"A043055";"A028813";"A042618";"A029078";"2015SJ00";"10"
"2193279";"3000   ";"A051735";"A043055";"A028813";"A042618";"A029079";"2015SJ00";"10"
"2193294";"3000   ";"A051735";"A043055";"A028813";"A042618";"A029080";"2015SJ00";"10"
"2193309";"3000   ";"A051735";"A043055";"A028813";"A042618";"A029081";"2015SJ00";"10"
"2193324";"3000   ";"A051735";"A043055";"A028813";"A042618";"A029082";"2015SJ00";"10"
"2193354";"3000   ";"A051735";"A043055";"A028814";"T001332";"A029077";"2015SJ00";"110"
"2193369";"3000   ";"A051735";"A043055";"A028814";"T001332";"A029078";"2015SJ00";"80"
"2193384";"3000   ";"A051735";"A043055";"A028814";"T001332";"A029079";"2015SJ00";"80"
"2193399";"3000   ";"A051735";"A043055";"A028814";"T001332";"A029080";"2015SJ00";"70"
"2193414";"3000   ";"A051735";"A043055";"A028814";"T001332";"A029081";"2015SJ00";"330"
"2193429";"3000   ";"A051735";"A043055";"A028814";"T001332";"A029082";"2015SJ00";"200"
"2193459";"3000   ";"A051735";"A043055";"A028814";"A042609";"A029077";"2015SJ00";"0"
"2193474";"3000   ";"A051735";"A043055";"A028814";"A042609";"A029078";"2015SJ00";"0"
"2193489";"3000   ";"A051735";"A043055";"A028814";"A042609";"A029079";"2015SJ00";"0"
"2193504";"3000   ";"A051735";"A043055";"A028814";"A042609";"A029080";"2015SJ00";"0"
"2193519";"3000   ";"A051735";"A043055";"A028814";"A042609";"A029081";"2015SJ00";"0"
"2193534";"3000   ";"A051735";"A043055";"A028814";"A042609";"A029082";"2015SJ00";"0"
"2193564";"3000   ";"A051735";"A043055";"A028814";"A042610";"A029077";"2015SJ00";"0"
"2193579";"3000   ";"A051735";"A043055";"A028814";"A042610";"A029078";"2015SJ00";"0"
"2193594";"3000   ";"A051735";"A043055";"A028814";"A042610";"A029079";"2015SJ00";"0"
"2193609";"3000   ";"A051735";"A043055";"A028814";"A042610";"A029080";"2015SJ00";"10"
"2193624";"3000   ";"A051735";"A043055";"A028814";"A042610";"A029081";"2015SJ00";"10"
"2193639";"3000   ";"A051735";"A043055";"A028814";"A042610";"A029082";"2015SJ00";"0"
"2193669";"3000   ";"A051735";"A043055";"A028814";"A042611";"A029077";"2015SJ00";"10"
"2193684";"3000   ";"A051735";"A043055";"A028814";"A042611";"A029078";"2015SJ00";"10"
"2193699";"3000   ";"A051735";"A043055";"A028814";"A042611";"A029079";"2015SJ00";"0"
"2193714";"3000   ";"A051735";"A043055";"A028814";"A042611";"A029080";"2015SJ00";"0"
"2193729";"3000   ";"A051735";"A043055";"A028814";"A042611";"A029081";"2015SJ00";"40"
"2193744";"3000   ";"A051735";"A043055";"A028814";"A042611";"A029082";"2015SJ00";"30"
"2193774";"3000   ";"A051735";"A043055";"A028814";"A042612";"A029077";"2015SJ00";"10"
"2193789";"3000   ";"A051735";"A043055";"A028814";"A042612";"A029078";"2015SJ00";"10"
"2193804";"3000   ";"A051735";"A043055";"A028814";"A042612";"A029079";"2015SJ00";"10"
"2193819";"3000   ";"A051735";"A043055";"A028814";"A042612";"A029080";"2015SJ00";"10"
"2193834";"3000   ";"A051735";"A043055";"A028814";"A042612";"A029081";"2015SJ00";"60"
"2193849";"3000   ";"A051735";"A043055";"A028814";"A042612";"A029082";"2015SJ00";"40"
"2193879";"3000   ";"A051735";"A043055";"A028814";"A042613";"A029077";"2015SJ00";"10"
"2193894";"3000   ";"A051735";"A043055";"A028814";"A042613";"A029078";"2015SJ00";"10"
"2193909";"3000   ";"A051735";"A043055";"A028814";"A042613";"A029079";"2015SJ00";"10"
"2193924";"3000   ";"A051735";"A043055";"A028814";"A042613";"A029080";"2015SJ00";"10"
"2193939";"3000   ";"A051735";"A043055";"A028814";"A042613";"A029081";"2015SJ00";"20"
"2193954";"3000   ";"A051735";"A043055";"A028814";"A042613";"A029082";"2015SJ00";"10"
"2193984";"3000   ";"A051735";"A043055";"A028814";"A042614";"A029077";"2015SJ00";"20"
"2193999";"3000   ";"A051735";"A043055";"A028814";"A042614";"A029078";"2015SJ00";"10"
"2194014";"3000   ";"A051735";"A043055";"A028814";"A042614";"A029079";"2015SJ00";"20"
"2194029";"3000   ";"A051735";"A043055";"A028814";"A042614";"A029080";"2015SJ00";"10"
"2194044";"3000   ";"A051735";"A043055";"A028814";"A042614";"A029081";"2015SJ00";"80"
"2194059";"3000   ";"A051735";"A043055";"A028814";"A042614";"A029082";"2015SJ00";"50"
"2194089";"3000   ";"A051735";"A043055";"A028814";"A042615";"A029077";"2015SJ00";"20"
"2194104";"3000   ";"A051735";"A043055";"A028814";"A042615";"A029078";"2015SJ00";"10"
"2194119";"3000   ";"A051735";"A043055";"A028814";"A042615";"A029079";"2015SJ00";"10"
"2194134";"3000   ";"A051735";"A043055";"A028814";"A042615";"A029080";"2015SJ00";"10"
